IMAGE,MOS,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
IMG_13_AWGN_4,21.6084029186136,14.841824,0.191039821079326,0.737322779687796,0.7738808,0.26543787,3.7241583,0.71572644,0.37668782,0.5307729,-0.065141566,0.26737174,0.16879018,0.49249706,0.735910904968568,0.57988024,0.14665797,113.362512324214,0.42789742,18.346857,0.5699108,0.898623304286421,10.2133665,0.0018326925,0.039861936,0.2408226
IMG_13_AWGN_5,9.63499033952293,10.000357,0.0639464534892822,0.535992344516141,0.5989189,0.16112036,5.3597765,0.8163357,0.30054832,0.5981735,-0.09439972,0.08726811,0.2006615,0.4658877,0.600547871514758,0.70786035,0.22714372,150.268148349365,0.6251832,13.504517,0.634019,0.788672494210129,24.247204,3.6174147e-10,0.011319137,0.00012582944
IMG_13_AWGN_6,1.56587547299622,6.2952566,0.02459214956048,0.361738369351619,0.44839886,0.101010315,7.4941616,0.9011897,0.26144612,0.6482445,-0.100586146,0.006472054,0.19811523,0.469664,0.470461583997268,0.7494389,0.26661837,187.932583873567,0.8212258,9.790319,0.67079294,0.67981886567651,41.58201,7.6796206e-38,0.004046144,1.1197477e-12
IMG_14_AWGN_1,74.5669944357387,39.251656,0.987141714867286,0.999252718279676,0.9995077,0.9800338,-0.018185606,0.0025566467,0.9222298,0.010302067,0.0032126175,0.9159823,0.5300645,0.57448536,0.998935527268936,0.00087720156,0.0010938115,32.1790782533887,0.028061572,42.64219,0.0018258109,0.999731810992618,0.0022901911,0.97942644,0.9678972,0.936442
IMG_14_AWGN_2,69.4787916411397,27.442616,0.910819213753291,0.99079939235717,0.993084,0.82866764,0.48205152,0.05308175,0.7981131,0.06715095,-0.00897331,0.82062453,0.43584538,0.56307286,0.989714659543404,0.00817281,0.013007789,121.8443596932,0.10520582,30.787209,0.06175115,0.996230583536721,0.22038378,0.81804764,0.9387725,0.84858054
IMG_14_AWGN_3,43.5378015326599,21.651419,0.805190161231002,0.970600600363554,0.97572905,0.6474947,1.0002867,0.13518901,0.58446455,0.13678718,-0.028592937,0.54269135,0.3799244,0.5430723,0.969227409477468,0.031243682,0.041002974,166.302557789917,0.19398615,24.963337,0.22360441,0.985703224077072,1.0419872,0.5042957,0.7430794,0.51926726
IMG_14_AWGN_4,22.8011326752414,16.001347,0.659852285149503,0.92411423663359,0.9282063,0.44853005,2.1982038,0.28036764,0.42772996,0.22748291,-0.06655564,0.31375498,0.34632748,0.5082507,0.946847942430464,0.10802728,0.102633245,200.038746968254,0.3338182,19.337574,0.38884366,0.956040238479703,3.0026276,0.007853206,0.3844583,0.21600927
IMG_14_AWGN_5,13.0998945679542,11.693391,0.530208227011623,0.861863997263056,0.86957276,0.30217326,3.9172854,0.44433242,0.34541222,0.308761,-0.09345722,0.051110595,0.2901407,0.46483013,0.912094564824272,0.25784928,0.15941106,225.5461742715,0.48748732,15.13597,0.46075743,0.920881779039357,8.777195,9.890986e-08,0.23850994,0.00081816124
IMG_14_AWGN_6,11.0073417764522,8.867421,0.456046888090842,0.799296050423503,0.8076866,0.21985464,5.625565,0.5705049,0.2973241,0.36972725,-0.10448036,0.0044815377,0.2028151,0.41216892,0.87417896621733,0.38887048,0.1873446,245.862090862202,0.61117154,12.700279,0.50216305,0.891835887080113,18.247805,2.7465563e-14,0.1297424,8.359012e-08
IMG_15_AWGN_1,85.1197325174547,38.925266,0.987618385417977,0.998485845848099,0.9989779,0.97258395,0.10903973,0.0070581497,0.91852427,0.030414164,-0.0005727115,0.90244365,0.55789137,0.6807736,0.999313857696499,0.004590869,0.0013064723,24.3748811791172,0.033997998,42.43167,0.008303569,0.999605993891206,0.003746508,0.997874,0.965986,0.85903823
IMG_15_AWGN_2,50.7479754245703,26.976715,0.859556107058668,0.98095739831719,0.98379326,0.8056469,0.8714637,0.114672676,0.6718114,0.15781277,-0.017745769,0.6989537,0.32078326,0.6519001,0.993353798865195,0.08012253,0.01823739,119.565554537743,0.12535396,30.461266,0.24102667,0.993531259244391,0.349157,0.8316921,0.842809,0.6450294
IMG_15_AWGN_3,31.6332361568899,22.0226,0.707661075132483,0.954238017542416,0.9540102,0.6122867,2.1400967,0.24751444,0.4663604,0.23940736,-0.042492777,0.5417627,0.24714844,0.61135525,0.988861941786507,0.16797912,0.045393128,156.624959243554,0.20533884,25.484526,0.4473353,0.982231067018422,1.4131925,0.26245463,0.5299381,0.47797814
IMG_15_AWGN_4,29.456569926082,17.123198,0.55902645176012,0.914703074003983,0.89051884,0.40600088,3.6041412,0.40134877,0.37061965,0.34892476,-0.08358669,0.34472233,0.15212288,0.52068126,0.982463693019318,0.2873116,0.09211095,186.404926229102,0.31376147,20.60683,0.577388,0.954187657071717,4.179849,0.0017532995,0.26745266,0.28778684
IMG_15_AWGN_5,18.9734598625778,12.708672,0.449081715279065,0.853269337692414,0.8043718,0.2680664,5.4310584,0.54734224,0.30644512,0.4286279,-0.09745427,0.08528368,0.036362976,0.45054972,0.96005724804745,0.46772796,0.1611114,211.896968767334,0.44961113,16.161787,0.6193986,0.910841270735691,13.278665,2.1718367e-06,0.16809918,0.0005946905
IMG_15_AWGN_6,4.32221714681381,10.260557,0.400137744511536,0.790727778450489,0.7404593,0.19157627,6.4411187,0.6191592,0.2859098,0.45713145,-0.099149376,0.009129532,-0.0036715888,0.38749593,0.897713429746324,0.53835714,0.1943413,226.15288962661,0.5480902,13.897981,0.63862765,0.872991892826114,26.854488,2.220934e-15,0.09671258,9.600688e-08
IMG_16_AWGN_1,78.969900756022,38.949284,0.994297251176899,0.99951488618937,0.9994391,0.978552,0.13734798,0.0018448987,0.936096,0.0030428767,0.0103062065,0.9834515,0.53418535,0.6661821,0.999963972486417,0.0008594394,0.0007335436,5.73422041361213,0.028699819,42.425774,0.0041288254,0.999720852568319,0.0023231907,0.9987986,0.9630285,0.8517213
IMG_16_AWGN_2,51.1468073605845,26.936657,0.931126729620249,0.993730835347319,0.9914187,0.81168896,0.7740598,0.04234599,0.80610853,0.059468627,-0.004186419,0.94404197,0.42459065,0.648493,0.999563141841999,0.031122863,0.009335265,75.5258799294766,0.1107847,30.42405,0.1691579,0.995765873297775,0.111218415,0.5219236,0.8853337,0.63704175
IMG_16_AWGN_3,42.5902823212237,20.97556,0.795169135572398,0.977851594965132,0.9700213,0.6094781,1.7173474,0.15182495,0.5775283,0.16004992,-0.03164343,0.72013617,0.34144327,0.6171646,0.998052842225278,0.11141586,0.030661378,127.861517959783,0.2066003,24.461418,0.42554885,0.984437346226628,0.6636625,0.40523133,0.72103196,0.4945608
IMG_16_AWGN_4,29.6932137503763,15.137511,0.564342623987885,0.934305538969614,0.9131532,0.3981729,3.2385907,0.36257377,0.41066808,0.29462135,-0.097040646,0.40293783,0.21393208,0.5624188,0.991778135272863,0.26408607,0.07906446,177.960823069629,0.3591112,18.675173,0.69298184,0.951469946226403,3.17734,2.9465964e-05,0.40191948,0.16056453
IMG_16_AWGN_5,15.4732328087642,10.783557,0.372231297908636,0.85950574594913,0.84820724,0.2563372,5.1620274,0.5813863,0.30566508,0.4189322,-0.12868463,0.03281295,-0.0137136085,0.48078567,0.964842543563541,0.42102772,0.13703127,220.677902358014,0.5314057,14.323475,0.7740712,0.911028250853555,11.835572,6.047259e-10,0.13322857,2.5031122e-05
IMG_16_AWGN_6,11.2665736534177,8.091467,0.27344764068074,0.756983190536449,0.7881869,0.17946413,6.6124573,0.7372134,0.26023754,0.4920898,-0.13137867,0.0002022754,-0.13669406,0.37740597,0.904643629939498,0.5106354,0.17932439,253.204734201028,0.6833777,11.680608,0.79079694,0.875625794765504,28.512772,1.4341715e-24,0.059366696,3.998126e-12
IMG_17_AWGN_1,77.7683417044694,38.95447,0.955053817541368,0.996984012599821,0.9990978,0.9745819,0.084405154,0.005352732,0.93029356,0.015933633,0.0048770183,0.9580456,0.48707086,0.553637,0.99766293974968,0.0013887286,0.0016154815,23.6575150685149,0.034458183,42.45343,0.0069905734,0.999654912412591,0.0025709283,0.99869317,0.9939944,0.96813005
IMG_17_AWGN_2,66.3997835098968,26.93012,0.750889157835494,0.973210674599869,0.9863386,0.81314653,0.6690061,0.10260325,0.7532109,0.10356337,-0.010185579,0.86207765,0.4049142,0.5390373,0.987985784863147,0.02638489,0.02080648,117.608423971121,0.12784074,30.425074,0.16719298,0.993815901427536,0.20110257,0.8090797,0.9835212,0.7692085
IMG_17_AWGN_3,45.5328385354871,20.928806,0.536708040761567,0.92343471489574,0.9507962,0.6164091,1.7204529,0.25058144,0.50805825,0.20988262,-0.03900251,0.56772536,0.30998388,0.51567775,0.968704991765317,0.09280956,0.06658286,183.867852365893,0.23278604,24.409851,0.38342476,0.974474885355228,1.6283728,0.5046046,0.67038053,0.41163525
IMG_17_AWGN_4,20.0128060494687,14.945125,0.321207759275542,0.810322920968397,0.8564576,0.40487888,3.5608962,0.45807365,0.37506384,0.35938537,-0.08477771,0.26941323,0.24481773,0.46669286,0.932675390359436,0.22348428,0.16082785,249.580108094996,0.40290448,18.441435,0.6080144,0.924692424822383,6.338148,0.00044684063,0.13614571,0.04085485
IMG_17_AWGN_5,12.8498585883331,10.144073,0.197294844056937,0.668008781433894,0.7356719,0.256777,5.159047,0.646312,0.30511525,0.4900182,-0.107434,0.037019774,0.11366236,0.43428585,0.886840048232182,0.40257502,0.24977808,299.584138937631,0.6005756,13.651757,0.70572996,0.847184882841715,20.997234,2.0661159e-10,0.026267126,0.00017952285
IMG_17_AWGN_6,1.98504583445767,6.4327483,0.128090647072127,0.522920843636972,0.61006963,0.16255842,7.4592357,0.77538687,0.25930887,0.59132046,-0.113891944,0.00096785236,0.023564246,0.4084132,0.802987921692089,0.5786018,0.30172187,343.484822788736,0.8079672,9.915781,0.74205315,0.749610645703455,54.51854,6.7650993000000005e-31,0.0076569566,6.5876597e-12
IMG_18_AWGN_1,86.3463930220965,38.922844,0.995308544634957,0.999539553098485,0.99943936,0.9804321,0.09941657,0.0012828255,0.9409707,0.0025720596,0.01335159,0.97775525,0.5487602,0.6109652,0.999982758178386,0.00071781874,0.00089121214,1.5505162497189,0.026236763,42.41774,0.0016173368,0.999712005655858,0.0016583424,0.9997917,0.96154404,0.8918731
IMG_18_AWGN_2,59.6089935783712,26.89079,0.945407401526751,0.994073199499306,0.99156445,0.8275407,0.597886,0.02947158,0.81577486,0.052287757,0.0006695352,0.9035642,0.4233721,0.592859,0.999824207845449,0.022868931,0.010389187,71.1514612004095,0.10148394,30.387005,0.08628535,0.9956226752477,0.10240442,0.94518566,0.89076346,0.75440544
IMG_18_AWGN_3,34.4106113598244,20.909966,0.836595980370083,0.978956545641399,0.97010237,0.63330704,1.5563598,0.104727656,0.56739646,0.12616253,-0.034705523,0.70428854,0.29321846,0.56606877,0.999219361579651,0.07659608,0.034404963,134.069211019759,0.19079094,24.399443,0.29267347,0.981935076274631,0.6367412,0.5107189,0.63810253,0.5540513
IMG_18_AWGN_4,32.0351347358169,15.493306,0.654236001503414,0.940028762627875,0.91961735,0.42651224,3.230274,0.24390666,0.40408424,0.24346739,-0.09655832,0.4347872,0.12539345,0.51782376,0.995004922027997,0.1853652,0.08791296,186.137685081165,0.33552152,18.93349,0.55983156,0.951229847385293,3.5701728,0.0007778047,0.24116755,0.2088845
IMG_18_AWGN_5,15.5959321565897,11.713131,0.500486643696116,0.877480559020792,0.85831934,0.29068327,4.9198933,0.43383962,0.3280282,0.3817041,-0.12427615,0.124863505,-0.06952961,0.4368437,0.976351605014438,0.34702653,0.14349884,220.505457321112,0.49037075,15.121812,0.68068135,0.911318071233073,14.538152,7.557545e-08,0.08330412,0.0006813438
IMG_18_AWGN_6,14.0295521658962,9.507662,0.416564776526228,0.802971094729531,0.80014575,0.21792033,6.0886655,0.61240363,0.28590888,0.496166,-0.12856135,0.009078158,-0.20202222,0.36871824,0.921172235701978,0.47147053,0.17007802,243.168396914237,0.615838,12.959936,0.7142234,0.867487258681473,36.890244,2.3244454e-14,0.063190386,8.996471e-08
IMG_19_AWGN_1,84.633033774428,38.922276,0.988041829379116,0.998723409607418,0.99910134,0.96960104,0.14102975,0.0050961515,0.9282219,0.012907267,-0.0061055683,0.944451,0.52768743,0.54830754,0.999748851013694,0.0027503967,0.0010112656,11.4812154808526,0.03438049,42.423977,0.015822157,0.999596134374965,0.0032042991,0.9417386,0.89163935,0.8411541
IMG_19_AWGN_2,43.6991523133616,26.881393,0.861715707882818,0.983656139460416,0.9865414,0.76136845,0.7514623,0.13240772,0.7303062,0.2103914,-0.014298526,0.874414,0.3810803,0.53090703,0.996768071222892,0.11013347,0.0122584775,86.4937934897106,0.128109,30.371857,0.34682548,0.99396334324187,0.2592322,0.7996321,0.7988422,0.6555503
IMG_19_AWGN_3,38.3114928642469,20.86081,0.61935708262943,0.942880498352184,0.95220256,0.521509,1.9117451,0.42536497,0.5064953,0.36400455,-0.03513993,0.6179026,0.28783363,0.49925783,0.989044835595575,0.2810318,0.04076877,125.533098165254,0.23305027,24.369204,0.58639675,0.977716722434431,1.7814212,0.47471023,0.42209268,0.5901082
IMG_19_AWGN_4,19.7335774858134,14.86635,0.298209187249593,0.83284682618352,0.851938,0.30528557,4.065372,0.7420309,0.36754206,0.46443975,-0.07171,0.28493163,0.1220031,0.44324058,0.960512543191522,0.47701728,0.107608765,167.735811335452,0.39805073,18.351004,0.74214685,0.928635630649672,8.699075,0.0017442944,0.17819816,0.26750562
IMG_19_AWGN_5,13.1868363125269,10.363781,0.128653836133668,0.677104510742089,0.72792155,0.17510767,5.7029724,0.87912726,0.297756,0.53555,-0.09278332,0.043640204,0.01893161,0.41238597,0.902985120992759,0.6303195,0.17721246,208.139961737726,0.57817376,13.895828,0.80199516,0.863882087347677,24.709469,4.0825198e-17,0.04257708,9.137113e-07
IMG_19_AWGN_6,6.51348413336718,8.404241,0.0906341987537606,0.575612597251017,0.65309894,0.11482537,6.6708546,0.92941165,0.26751822,0.5750985,-0.096378975,0.0054036723,-0.0265432,0.38142538,0.81096670829007,0.6644602,0.2085308,230.673282743328,0.6948514,11.981257,0.821581,0.814434298222963,49.01061,4.206525e-32,0.017684529,2.8334593e-11
IMG_20_AWGN_1,72.4590577126412,38.99584,0.992874525333438,0.999242773758784,0.99935013,0.97727925,0.14079355,0.0020096388,0.9289221,0.0041579604,0.009981183,0.96369827,0.5478069,0.650203,0.999908488975012,0.0010043979,0.00093956327,13.5119800711429,0.030548196,42.45367,0.0031401364,0.999692332731666,0.0026903597,0.9794096,0.9417483,0.83103114
IMG_20_AWGN_2,51.1006094954657,27.001667,0.914226356939144,0.990029450853304,0.9890558,0.80374116,0.817291,0.042249046,0.79609746,0.05848962,-0.0075078243,0.8778573,0.41681162,0.63040024,0.998679278332462,0.0307495,0.012816561,83.1711600832474,0.1169567,30.429337,0.14091195,0.995074692787338,0.16451044,0.7391295,0.85089,0.7227263
IMG_20_AWGN_3,41.4277371428406,21.047289,0.755136127266085,0.965987525194342,0.9629013,0.5968017,1.8915513,0.15496695,0.5564754,0.15614891,-0.043818645,0.6246629,0.3162214,0.5882776,0.994687932754788,0.1154564,0.04062741,127.65867906044,0.21605627,24.466366,0.41793692,0.981679309145352,1.0925206,0.4903693,0.6976813,0.5504631
IMG_20_AWGN_4,21.3589675445592,15.176038,0.499031031595481,0.899605491524863,0.89797455,0.3758798,3.6547055,0.39838222,0.38151786,0.3046183,-0.0980405,0.34363204,0.18311806,0.5112307,0.981556975037486,0.27953702,0.10181113,172.559575755139,0.37544188,18.604963,0.65788114,0.94271971198243,5.32466,0.00056118204,0.27830672,0.20079012
IMG_20_AWGN_5,15.5658442234715,10.882596,0.295254827536654,0.792699449114485,0.8222371,0.22745292,5.265952,0.65010804,0.3037678,0.45493686,-0.12645267,0.037622835,0.022636298,0.44328302,0.945032823197886,0.4530484,0.16524963,211.554297069943,0.55258983,14.311489,0.7381319,0.891695523456447,22.914953,5.93164e-10,0.08961736,1.6661063e-05
IMG_20_AWGN_6,9.43993384332399,8.602409,0.221507625551579,0.698671986636626,0.7665031,0.15787916,6.512291,0.75689954,0.2701043,0.5322575,-0.12598377,0.0014378506,-0.062185433,0.37436488,0.868253141785402,0.5191494,0.19118512,236.140002749084,0.6742126,12.248493,0.76151466,0.853283804583277,44.90674,2.5850417e-22,0.0411744,9.884672e-11
IMG_21_AWGN_1,86.3655071546006,39.37845,0.988549397559558,0.998904038057091,0.9991279,0.9708551,0.13827543,0.0017447462,0.9396952,0.0065068603,0.0036958235,0.97510695,0.57991165,0.7478851,0.999924630191758,0.0018247366,0.0012673191,24.757544837893,0.035383634,42.68021,0.005455601,0.999691408521958,0.0031704318,0.96514076,0.90025204,0.8699491
IMG_21_AWGN_2,61.2736005894989,27.397846,0.87045790960479,0.985643912424991,0.9869128,0.7701258,0.69532496,0.056166697,0.79624075,0.09712076,-0.009741531,0.87148774,0.463867,0.73387885,0.998943776790857,0.05657512,0.016423006,127.894685252451,0.13101622,30.681372,0.15160745,0.995083155854657,0.2256118,0.79779565,0.7748594,0.6657421
IMG_21_AWGN_3,41.8201077501306,21.443785,0.667706522674236,0.951605548428294,0.95367616,0.54931,1.7181975,0.1838387,0.56247455,0.18937093,-0.03155581,0.57636553,0.26135114,0.70609754,0.995039620970868,0.14158648,0.053748112,194.195300549669,0.23894435,24.713863,0.37456918,0.980144586942908,1.5873882,0.49273238,0.5032854,0.4506491
IMG_21_AWGN_4,27.9579997665547,15.534843,0.403505360515904,0.865158526445742,0.8613997,0.33089456,3.8064322,0.42790282,0.3932801,0.32681733,-0.07195382,0.22886714,-0.01215089,0.6356845,0.983733128276198,0.28795916,0.13272293,255.363834081638,0.4090044,18.774496,0.6148592,0.93776734643116,9.201455,0.05067743,0.25237346,0.32869646
IMG_21_AWGN_5,14.9716167800559,10.908535,0.226189353432625,0.742084459599251,0.75083613,0.19335887,5.7443323,0.69502074,0.30645585,0.484798,-0.102610216,0.013613707,-0.2091796,0.5581388,0.948707783243079,0.45853716,0.20729616,294.026577552865,0.5971894,14.184441,0.7326992,0.87707288412752,35.0895,5.2770352e-05,0.16050455,0.006080092
IMG_21_AWGN_6,8.277402419964,7.8059435,0.157016936922424,0.637377532824473,0.669328,0.12608035,7.5100207,0.90829766,0.26517448,0.6261902,-0.10664897,0.0009826814,-0.22565494,0.47135475,0.881544297143095,0.5496347,0.24039803,323.634622430806,0.73671234,11.693214,0.76989794,0.82878394407134,88.26365,3.382492e-15,0.054900624,6.695244e-08
IMG_22_AWGN_1,68.5646576014396,38.92228,0.993566571290398,0.99927043771939,0.99934435,0.97748196,0.09675563,0.0023156574,0.92962354,0.0044398904,-0.0012030395,0.9551786,0.5951911,0.49389702,0.999975016828039,0.0008035302,0.0008724943,9.34743924947894,0.028952979,42.41444,0.005842736,0.999702738803858,0.0028956598,0.9720671,0.869336,0.90227836
IMG_22_AWGN_2,57.547811245326,26.881447,0.924401871213424,0.990717262852269,0.99019444,0.8076297,0.46534714,0.061575685,0.7723848,0.0849663,-0.0126350215,0.88000786,0.4905375,0.4798575,0.999667682485648,0.031185329,0.010685825,77.7184194704053,0.11031327,30.379908,0.1652133,0.99545156132887,0.24600795,0.56587344,0.7853284,0.7490182
IMG_22_AWGN_3,37.7601411201946,20.867493,0.78466034140174,0.967871193898377,0.9652647,0.5993534,1.0849799,0.25281906,0.5450143,0.18874139,-0.036775075,0.59297645,0.36658394,0.45706496,0.998666247549369,0.10702515,0.034844697,119.694794733836,0.20406017,24.360516,0.39614284,0.983063445889197,1.2780061,0.46251467,0.657175,0.5366984
IMG_22_AWGN_4,25.661237124398,15.058923,0.570378712375257,0.906795794147408,0.89727575,0.37579787,2.5511553,0.543893,0.36121234,0.33715922,-0.07909556,0.26765603,0.16709404,0.41742224,0.993766419585247,0.24642229,0.09429116,160.815961279061,0.36007616,18.543636,0.61700594,0.946793974319873,5.502584,5.3736127e-05,0.3419132,0.12957525
IMG_22_AWGN_5,18.3236547037477,11.154367,0.419834345561064,0.824390915146812,0.82525027,0.23183471,4.240722,0.7554605,0.29697043,0.46978492,-0.102131724,0.043668024,0.047908403,0.36724955,0.966822725917393,0.42094135,0.14703098,194.642207002368,0.5249928,14.832053,0.6991327,0.906558542445555,16.153576,1.393318e-15,0.14380282,6.576413e-06
IMG_22_AWGN_6,12.001454042947,9.716091,0.368018481816492,0.768466137586521,0.781919,0.17815045,5.081968,0.84525895,0.27449217,0.54553044,-0.107113004,0.008213514,0.018160759,0.32867017,0.911972347301635,0.5330307,0.1602614,209.774015179152,0.6062039,13.536619,0.72992337,0.884120308833991,25.822529,1.0855728e-22,0.08427057,2.872111e-09
IMG_23_AWGN_1,90.7719804651544,38.94088,0.992606846334969,0.999189646914436,0.9993215,0.9762817,0.11173081,0.0014444286,0.9454158,0.004834056,0.006611677,0.98351026,0.5195951,0.67435706,0.999958285049476,0.000526011,0.0009485846,4.42962395124264,0.030095082,42.43471,0.0024612513,0.99965421117908,0.0027462493,0.999979,0.98987657,0.97086394
IMG_23_AWGN_2,58.7795460663132,27.054821,0.911563325725844,0.989279722306182,0.9897265,0.79355586,0.7212914,0.035210133,0.81563646,0.066307545,-0.004006671,0.93018085,0.40458784,0.6549686,0.99932078597342,0.02111578,0.011767112,82.7025581997436,0.117560714,30.51101,0.14248782,0.994939464235778,0.14750624,0.9923361,0.9511822,0.84381807
